"transcript_id","gene_id","gene_symbol"
"ENST00000554024.1","ENSG00000006432.16","MAP3K9"
"ENST00000554752.7","ENSG00000006432.16","MAP3K9"
"ENST00000468201.1","ENSG00000006451.8","RALA"
"ENST00000005257.7","ENSG00000006451.8","RALA"
"ENST00000434466.1","ENSG00000006451.8","RALA"
"ENST00000005260.9","ENSG00000006453.14","BAIAP2L1"
"ENST00000397560.7","ENSG00000006459.11","KDM7A"
"ENST00000405192.6","ENSG00000006468.15","ETV1"
"ENST00000405358.8","ENSG00000006468.15","ETV1"
"ENST00000430479.6","ENSG00000006468.15","ETV1"
"ENST00000405218.6","ENSG00000006468.15","ETV1"
"ENST00000403527.6","ENSG00000006468.15","ETV1"
"ENST00000649014.1","ENSG00000006530.18","AGK"
"ENST00000649790.1","ENSG00000006530.18","AGK"
"ENST00000649365.1","ENSG00000006530.18","AGK"
"ENST00000649914.1","ENSG00000006530.18","AGK"
"ENST00000465241.5","ENSG00000006530.18","AGK"
"ENST00000473884.5","ENSG00000006530.18","AGK"
"ENST00000649286.2","ENSG00000006530.18","AGK"
"ENST00000650006.1","ENSG00000006530.18","AGK"
"ENST00000647898.1","ENSG00000006530.18","AGK"
"ENST00000615368.4","ENSG00000006534.17","ALDH3B1"
"ENST00000342456.11","ENSG00000006534.17","ALDH3B1"
"ENST00000307305.12","ENSG00000006576.17","PHTF2"
"ENST00000415251.6","ENSG00000006576.17","PHTF2"
"ENST00000450574.5","ENSG00000006576.17","PHTF2"
"ENST00000454592.5","ENSG00000006576.17","PHTF2"
"ENST00000416283.6","ENSG00000006576.17","PHTF2"
"ENST00000275575.11","ENSG00000006576.17","PHTF2"
"ENST00000424760.5","ENSG00000006576.17","PHTF2"
"ENST00000248550.7","ENSG00000006576.17","PHTF2"
"ENST00000479515.1","ENSG00000006576.17","PHTF2"
"ENST00000264042.8","ENSG00000006607.14","FARP2"
"ENST00000413432.2","ENSG00000006607.14","FARP2"
"ENST00000486736.5","ENSG00000006607.14","FARP2"
"ENST00000485051.1","ENSG00000006607.14","FARP2"
"ENST00000476799.1","ENSG00000006607.14","FARP2"
"ENST00000470617.1","ENSG00000006607.14","FARP2"
"ENST00000527720.5","ENSG00000006611.17","USH1C"
"ENST00000409144.5","ENSG00000006625.18","GGCT"
"ENST00000409436.2","ENSG00000006625.18","GGCT"
"ENST00000440082.5","ENSG00000006625.18","GGCT"
"ENST00000005374.10","ENSG00000006625.18","GGCT"
"ENST00000275428.9","ENSG00000006625.18","GGCT"
"ENST00000413643.5","ENSG00000006634.8","DBF4"
"ENST00000495067.1","ENSG00000006634.8","DBF4"
"ENST00000431138.5","ENSG00000006634.8","DBF4"
"ENST00000265728.6","ENSG00000006634.8","DBF4"
"ENST00000403825.8","ENSG00000006652.15","IFRD1"
"ENST00000674887.1","ENSG00000006652.15","IFRD1"
"ENST00000429071.5","ENSG00000006652.15","IFRD1"
"ENST00000489994.5","ENSG00000006652.15","IFRD1"
"ENST00000674915.1","ENSG00000006652.15","IFRD1"
"ENST00000675041.1","ENSG00000006652.15","IFRD1"
"ENST00000458492.1","ENSG00000006695.12","COX10"
"ENST00000429152.6","ENSG00000006695.12","COX10"
"ENST00000261643.8","ENSG00000006695.12","COX10"
"ENST00000670279.1","ENSG00000006695.12","COX10"
"ENST00000476977.5","ENSG00000006704.11","GTF2IRD1"
"ENST00000265755.7","ENSG00000006704.11","GTF2IRD1"
"ENST00000424337.7","ENSG00000006704.11","GTF2IRD1"
"ENST00000455841.6","ENSG00000006704.11","GTF2IRD1"
"ENST00000595797.5","ENSG00000006712.15","PAF1"
"ENST00000595564.5","ENSG00000006712.15","PAF1"
"ENST00000221265.8","ENSG00000006712.15","PAF1"
"ENST00000448833.5","ENSG00000006715.16","VPS41"
"ENST00000265745.13","ENSG00000006715.16","VPS41"
"ENST00000395969.6","ENSG00000006715.16","VPS41"
"ENST00000310301.9","ENSG00000006715.16","VPS41"
"ENST00000466017.1","ENSG00000006715.16","VPS41"
"ENST00000482217.1","ENSG00000006715.16","VPS41"
"ENST00000340825.7","ENSG00000006740.18","ARHGAP44"
"ENST00000580768.5","ENSG00000006740.18","ARHGAP44"
"ENST00000584974.1","ENSG00000006740.18","ARHGAP44"
"ENST00000379672.10","ENSG00000006740.18","ARHGAP44"
"ENST00000338034.9","ENSG00000006744.19","ELAC2"
"ENST00000578991.5","ENSG00000006744.19","ELAC2"
"ENST00000480891.5","ENSG00000006744.19","ELAC2"
"ENST00000217890.10","ENSG00000006756.16","ARSD"
"ENST00000494870.5","ENSG00000006756.16","ARSD"
"ENST00000381154.6","ENSG00000006756.16","ARSD"
"ENST00000381042.9","ENSG00000006757.12","PNPLA4"
"ENST00000444736.5","ENSG00000006757.12","PNPLA4"
"ENST00000357103.5","ENSG00000006831.10","ADIPOR2"
"ENST00000523054.5","ENSG00000006837.12","CDKL3"
"ENST00000265334.9","ENSG00000006837.12","CDKL3"
"ENST00000518990.5","ENSG00000006837.12","CDKL3"
"ENST00000520693.5","ENSG00000006837.12","CDKL3"
"ENST00000523832.1","ENSG00000006837.12","CDKL3"
"ENST00000521755.1","ENSG00000006837.12","CDKL3"
"ENST00000590897.1","ENSG00000007047.16","MARK4"
"ENST00000588621.5","ENSG00000007047.16","MARK4"
"ENST00000300843.8","ENSG00000007047.16","MARK4"
"ENST00000262891.9","ENSG00000007047.16","MARK4"
"ENST00000513946.2","ENSG00000007062.12","PROM1"
"ENST00000540805.6","ENSG00000007062.12","PROM1"
"ENST00000513448.5","ENSG00000007062.12","PROM1"
"ENST00000512304.2","ENSG00000007062.12","PROM1"
"ENST00000539194.6","ENSG00000007062.12","PROM1"
"ENST00000505450.5","ENSG00000007062.12","PROM1"
"ENST00000445755.7","ENSG00000007080.11","CCDC124"
"ENST00000597436.5","ENSG00000007080.11","CCDC124"
"ENST00000596123.1","ENSG00000007080.11","CCDC124"
"ENST00000602080.1","ENSG00000007080.11","CCDC124"
"ENST00000482870.6","ENSG00000007129.18","CEACAM21"
"ENST00000713688.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000571289.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000713689.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000713983.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000675574.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000610190.2","ENSG00000007168.15","PAFAH1B1"
"ENST00000674608.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000574468.2","ENSG00000007168.15","PAFAH1B1"
"ENST00000713668.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000676353.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000676456.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000675202.1","ENSG00000007168.15","PAFAH1B1"
"ENST00000397195.10","ENSG00000007168.15","PAFAH1B1"
"ENST00000576586.6","ENSG00000007168.15","PAFAH1B1"
"ENST00000571495.2","ENSG00000007168.15","PAFAH1B1"
"ENST00000697337.1","ENSG00000007171.19","NOS2"
"ENST00000396001.6","ENSG00000007174.18","DNAH9"
"ENST00000579828.5","ENSG00000007174.18","DNAH9"
"ENST00000454412.6","ENSG00000007174.18","DNAH9"
"ENST00000262442.9","ENSG00000007174.18","DNAH9"
"ENST00000608377.5","ENSG00000007174.18","DNAH9"
"ENST00000582901.1","ENSG00000007202.16","BLTP2"
"ENST00000528896.7","ENSG00000007202.16","BLTP2"
"ENST00000580882.5","ENSG00000007202.16","BLTP2"
"ENST00000389003.7","ENSG00000007202.16","BLTP2"
"ENST00000437099.6","ENSG00000007237.19","GAS7"
"ENST00000432992.7","ENSG00000007237.19","GAS7"
"ENST00000006275.8","ENSG00000007255.10","TRAPPC6A"
"ENST00000585934.1","ENSG00000007255.10","TRAPPC6A"
"ENST00000592647.1","ENSG00000007255.10","TRAPPC6A"
"ENST00000588062.5","ENSG00000007255.10","TRAPPC6A"
"ENST00000395040.6","ENSG00000007264.15","MATK"
"ENST00000395045.6","ENSG00000007264.15","MATK"
"ENST00000310132.11","ENSG00000007264.15","MATK"
"ENST00000463235.5","ENSG00000007341.19","ST7L"
"ENST00000361846.7","ENSG00000007341.19","ST7L"
"ENST00000358039.9","ENSG00000007341.19","ST7L"
"ENST00000477332.5","ENSG00000007341.19","ST7L"
"ENST00000473206.5","ENSG00000007341.19","ST7L"
"ENST00000360743.8","ENSG00000007341.19","ST7L"
"ENST00000497457.5","ENSG00000007341.19","ST7L"
"ENST00000477682.1","ENSG00000007341.19","ST7L"
"ENST00000467335.5","ENSG00000007341.19","ST7L"
"ENST00000470683.1","ENSG00000007341.19","ST7L"
"ENST00000343210.11","ENSG00000007341.19","ST7L"
"ENST00000369666.5","ENSG00000007341.19","ST7L"
"ENST00000369912.2","ENSG00000007350.18","TKTL1"
"ENST00000643871.1","ENSG00000007372.25","PAX6"
"ENST00000638685.1","ENSG00000007372.25","PAX6"
"ENST00000639916.1","ENSG00000007372.25","PAX6"
"ENST00000241001.13","ENSG00000007372.25","PAX6"
"ENST00000639386.2","ENSG00000007372.25","PAX6"
"ENST00000423822.7","ENSG00000007372.25","PAX6"
"ENST00000638914.3","ENSG00000007372.25","PAX6"
"ENST00000533333.5","ENSG00000007372.25","PAX6"
"ENST00000640460.1","ENSG00000007372.25","PAX6"
"ENST00000640735.1","ENSG00000007372.25","PAX6"
"ENST00000638963.1","ENSG00000007372.25","PAX6"
"ENST00000639943.1","ENSG00000007372.25","PAX6"
"ENST00000534390.2","ENSG00000007372.25","PAX6"
"ENST00000638278.1","ENSG00000007372.25","PAX6"
"ENST00000638629.1","ENSG00000007372.25","PAX6"
"ENST00000419022.6","ENSG00000007372.25","PAX6"
"ENST00000606377.7","ENSG00000007372.25","PAX6"
"ENST00000379109.7","ENSG00000007372.25","PAX6"
"ENST00000638250.1","ENSG00000007372.25","PAX6"
"ENST00000640613.1","ENSG00000007372.25","PAX6"
"ENST00000524853.6","ENSG00000007372.25","PAX6"
"ENST00000639054.1","ENSG00000007372.25","PAX6"
"ENST00000640368.2","ENSG00000007372.25","PAX6"
"ENST00000639203.1","ENSG00000007372.25","PAX6"
"ENST00000470027.7","ENSG00000007372.25","PAX6"
"ENST00000640617.1","ENSG00000007372.25","PAX6"
"ENST00000474783.2","ENSG00000007372.25","PAX6"
"ENST00000640610.1","ENSG00000007372.25","PAX6"
"ENST00000561734.5","ENSG00000007376.8","RPUSD1"
"ENST00000567283.5","ENSG00000007376.8","RPUSD1"
"ENST00000565377.1","ENSG00000007376.8","RPUSD1"
"ENST00000565809.5","ENSG00000007376.8","RPUSD1"
"ENST00000567114.5","ENSG00000007376.8","RPUSD1"
"ENST00000007264.7","ENSG00000007376.8","RPUSD1"
"ENST00000262316.10","ENSG00000007384.15","RHBDF1"
"ENST00000397783.5","ENSG00000007392.17","LUC7L"
"ENST00000464711.5","ENSG00000007392.17","LUC7L"
"ENST00000469109.1","ENSG00000007392.17","LUC7L"
"ENST00000490762.5","ENSG00000007392.17","LUC7L"
"ENST00000426094.5","ENSG00000007392.17","LUC7L"
"ENST00000629543.2","ENSG00000007392.17","LUC7L"
"ENST00000467552.1","ENSG00000007392.17","LUC7L"
"ENST00000337351.8","ENSG00000007392.17","LUC7L"
"ENST00000293872.13","ENSG00000007392.17","LUC7L"
"ENST00000418978.5","ENSG00000007392.17","LUC7L"
"ENST00000424201.7","ENSG00000007402.12","CACNA2D2"
"ENST00000423994.6","ENSG00000007402.12","CACNA2D2"
"ENST00000266039.7","ENSG00000007402.12","CACNA2D2"
"ENST00000360963.7","ENSG00000007402.12","CACNA2D2"
"ENST00000711106.1","ENSG00000007516.15","BAIAP3"
"ENST00000711108.1","ENSG00000007516.15","BAIAP3"
"ENST00000568887.5","ENSG00000007516.15","BAIAP3"
"ENST00000711107.1","ENSG00000007516.15","BAIAP3"
"ENST00000566296.1","ENSG00000007520.4","TSR3"
"ENST00000007390.3","ENSG00000007520.4","TSR3"
"ENST00000026218.9","ENSG00000007541.17","PIGQ"
"ENST00000422307.6","ENSG00000007541.17","PIGQ"
"ENST00000634341.1","ENSG00000007541.17","PIGQ"
"ENST00000480424.6","ENSG00000007541.17","PIGQ"
"ENST00000321878.10","ENSG00000007541.17","PIGQ"
"ENST00000476438.1","ENSG00000007541.17","PIGQ"
"ENST00000470411.2","ENSG00000007541.17","PIGQ"
"ENST00000293925.9","ENSG00000007545.16","CRAMP1"
"ENST00000397412.8","ENSG00000007545.16","CRAMP1"
"ENST00000338863.13","ENSG00000007866.22","TEAD3"
"ENST00000691444.1","ENSG00000007923.17","DNAJC11"
"ENST00000469318.5","ENSG00000007923.17","DNAJC11"
"ENST00000691481.1","ENSG00000007923.17","DNAJC11"
"ENST00000690062.1","ENSG00000007923.17","DNAJC11"
"ENST00000465911.1","ENSG00000007923.17","DNAJC11"
"ENST00000685485.1","ENSG00000007923.17","DNAJC11"
"ENST00000377577.10","ENSG00000007923.17","DNAJC11"
"ENST00000689169.1","ENSG00000007923.17","DNAJC11"
"ENST00000294401.11","ENSG00000007923.17","DNAJC11"
"ENST00000718321.1","ENSG00000007944.16","MYLIP"
"ENST00000349606.5","ENSG00000007944.16","MYLIP"
"ENST00000356840.8","ENSG00000007944.16","MYLIP"
"ENST00000372960.8","ENSG00000007952.18","NOX1"
"ENST00000372966.8","ENSG00000007952.18","NOX1"
"ENST00000487237.1","ENSG00000007968.7","E2F2"
"ENST00000361729.3","ENSG00000007968.7","E2F2"
"ENST00000462957.1","ENSG00000008018.9","PSMB1"
"ENST00000262193.7","ENSG00000008018.9","PSMB1"
"ENST00000295987.13","ENSG00000008056.14","SYN1"
"ENST00000638337.1","ENSG00000008056.14","SYN1"
"ENST00000340666.5","ENSG00000008056.14","SYN1"
"ENST00000341776.7","ENSG00000008083.14","JARID2"
"ENST00000397311.4","ENSG00000008083.14","JARID2"
"ENST00000623535.2","ENSG00000008086.13","CDKL5"
"ENST00000674046.1","ENSG00000008086.13","CDKL5"
"ENST00000623610.1","ENSG00000008086.13","CDKL5"
"ENST00000379996.7","ENSG00000008086.13","CDKL5"
"ENST00000361322.3","ENSG00000008118.10","CAMK1G"
"ENST00000357760.6","ENSG00000008128.23","CDK11A"
"ENST00000479362.1","ENSG00000008128.23","CDK11A"
"ENST00000468397.1","ENSG00000008128.23","CDK11A"
"ENST00000492390.5","ENSG00000008128.23","CDK11A"
"ENST00000378633.5","ENSG00000008128.23","CDK11A"
"ENST00000404249.8","ENSG00000008128.23","CDK11A"
"ENST00000341426.9","ENSG00000008130.15","NADK"
"ENST00000477260.1","ENSG00000008226.20","DLEC1"
"ENST00000350796.8","ENSG00000008256.17","CYTH3"
"ENST00000413139.2","ENSG00000008277.15","ADAM22"
"ENST00000398201.8","ENSG00000008277.15","ADAM22"
"ENST00000684002.1","ENSG00000008277.15","ADAM22"
"ENST00000683525.1","ENSG00000008277.15","ADAM22"
"ENST00000455385.7","ENSG00000008282.10","SYPL1"
"ENST00000706297.1","ENSG00000008282.10","SYPL1"
"ENST00000011473.6","ENSG00000008282.10","SYPL1"
"ENST00000634737.1","ENSG00000008282.10","SYPL1"
"ENST00000470347.1","ENSG00000008282.10","SYPL1"
"ENST00000360793.8","ENSG00000008283.16","CYB561"
"ENST00000583478.1","ENSG00000008283.16","CYB561"
"ENST00000510283.5","ENSG00000008294.22","SPAG9"
"ENST00000357122.8","ENSG00000008294.22","SPAG9"
"ENST00000262013.12","ENSG00000008294.22","SPAG9"
"ENST00000511987.5","ENSG00000008294.22","SPAG9"
"ENST00000506483.1","ENSG00000008294.22","SPAG9"
"ENST00000510855.1","ENSG00000008294.22","SPAG9"
"ENST00000511312.2","ENSG00000008294.22","SPAG9"
"ENST00000498057.1","ENSG00000008300.17","CELSR3"
"ENST00000164024.5","ENSG00000008300.17","CELSR3"
"ENST00000417368.7","ENSG00000008311.16","AASS"
"ENST00000679864.1","ENSG00000008311.16","AASS"
"ENST00000679818.1","ENSG00000008311.16","AASS"
"ENST00000681708.1","ENSG00000008311.16","AASS"
"ENST00000679419.1","ENSG00000008311.16","AASS"
"ENST00000681387.1","ENSG00000008311.16","AASS"
"ENST00000679402.1","ENSG00000008311.16","AASS"
"ENST00000460376.5","ENSG00000008311.16","AASS"
"ENST00000684764.1","ENSG00000008323.16","PLEKHG6"
"ENST00000447630.5","ENSG00000008324.12","SS18L2"
"ENST00000011691.6","ENSG00000008324.12","SS18L2"
"ENST00000599840.6","ENSG00000008382.16","MPND"
"ENST00000597036.5","ENSG00000008382.16","MPND"
"ENST00000262966.12","ENSG00000008382.16","MPND"
"ENST00000359935.8","ENSG00000008382.16","MPND"
"ENST00000624056.1","ENSG00000008394.13","MGST1"
"ENST00000396210.8","ENSG00000008394.13","MGST1"
"ENST00000540056.5","ENSG00000008394.13","MGST1"
"ENST00000543076.5","ENSG00000008394.13","MGST1"
"ENST00000552790.5","ENSG00000008405.12","CRY1"
"ENST00000008527.10","ENSG00000008405.12","CRY1"
"ENST00000585575.5","ENSG00000008441.19","NFIX"
"ENST00000397661.6","ENSG00000008441.19","NFIX"
"ENST00000587760.5","ENSG00000008441.19","NFIX"
"ENST00000592199.6","ENSG00000008441.19","NFIX"
"ENST00000587260.1","ENSG00000008441.19","NFIX"
"ENST00000360105.8","ENSG00000008441.19","NFIX"
"ENST00000648219.1","ENSG00000008513.17","ST3GAL1"
"ENST00000521627.1","ENSG00000008513.17","ST3GAL1"
"ENST00000522652.6","ENSG00000008513.17","ST3GAL1"
"ENST00000521180.5","ENSG00000008513.17","ST3GAL1"
"ENST00000440815.7","ENSG00000008517.19","IL32"
"ENST00000496574.6","ENSG00000008710.20","PKD1"
"ENST00000474088.1","ENSG00000008710.20","PKD1"
"ENST00000262304.9","ENSG00000008710.20","PKD1"
"ENST00000423118.5","ENSG00000008710.20","PKD1"
"ENST00000471603.6","ENSG00000008710.20","PKD1"
"ENST00000008876.7","ENSG00000008735.14","MAPK8IP2"
"ENST00000329492.6","ENSG00000008735.14","MAPK8IP2"
"ENST00000394128.7","ENSG00000008838.21","MED24"
"ENST00000394126.5","ENSG00000008838.21","MED24"
"ENST00000580885.5","ENSG00000008838.21","MED24"
"ENST00000422942.6","ENSG00000008838.21","MED24"
"ENST00000501516.7","ENSG00000008838.21","MED24"
"ENST00000251822.7","ENSG00000008853.18","RHOBTB2"
"ENST00000471051.1","ENSG00000008869.12","HEATR5B"
"ENST00000233099.6","ENSG00000008869.12","HEATR5B"
"ENST00000469515.6","ENSG00000008952.17","SEC62"
"ENST00000481435.5","ENSG00000008952.17","SEC62"
"ENST00000460513.5","ENSG00000008952.17","SEC62"
"ENST00000480708.5","ENSG00000008952.17","SEC62"
"ENST00000337002.9","ENSG00000008952.17","SEC62"
"ENST00000469890.1","ENSG00000008952.17","SEC62"
"ENST00000519807.5","ENSG00000008988.11","RPS20"
"ENST00000678683.1","ENSG00000008988.11","RPS20"
"ENST00000009589.8","ENSG00000008988.11","RPS20"
"ENST00000520490.1","ENSG00000008988.11","RPS20"
"ENST00000678039.1","ENSG00000008988.11","RPS20"
"ENST00000523936.5","ENSG00000008988.11","RPS20"
"ENST00000519606.5","ENSG00000008988.11","RPS20"
"ENST00000519369.1","ENSG00000008988.11","RPS20"
"ENST00000521262.5","ENSG00000008988.11","RPS20"
"ENST00000618656.2","ENSG00000008988.11","RPS20"
"ENST00000676461.1","ENSG00000008988.11","RPS20"
"ENST00000686025.1","ENSG00000009307.17","CSDE1"
"ENST00000686781.1","ENSG00000009307.17","CSDE1"
"ENST00000686667.1","ENSG00000009307.17","CSDE1"
"ENST00000261443.9","ENSG00000009307.17","CSDE1"
"ENST00000483030.2","ENSG00000009307.17","CSDE1"
"ENST00000369530.5","ENSG00000009307.17","CSDE1"
"ENST00000534699.5","ENSG00000009307.17","CSDE1"
"ENST00000693644.1","ENSG00000009307.17","CSDE1"
"ENST00000530886.5","ENSG00000009307.17","CSDE1"
"ENST00000690013.1","ENSG00000009307.17","CSDE1"
"ENST00000691032.1","ENSG00000009307.17","CSDE1"
"ENST00000692950.1","ENSG00000009307.17","CSDE1"
"ENST00000358528.9","ENSG00000009307.17","CSDE1"
"ENST00000690207.1","ENSG00000009307.17","CSDE1"
"ENST00000610726.5","ENSG00000009307.17","CSDE1"
"ENST00000688211.1","ENSG00000009307.17","CSDE1"
"ENST00000689727.1","ENSG00000009307.17","CSDE1"
"ENST00000693467.1","ENSG00000009307.17","CSDE1"
"ENST00000689631.1","ENSG00000009307.17","CSDE1"
"ENST00000690784.1","ENSG00000009307.17","CSDE1"
"ENST00000470408.5","ENSG00000009335.19","UBE3C"
"ENST00000348165.10","ENSG00000009335.19","UBE3C"
"ENST00000358835.7","ENSG00000009413.17","REV3L"
"ENST00000368802.8","ENSG00000009413.17","REV3L"
"ENST00000470871.1","ENSG00000009413.17","REV3L"
"ENST00000434009.5","ENSG00000009413.17","REV3L"
"ENST00000422377.5","ENSG00000009413.17","REV3L"
"ENST00000422452.4","ENSG00000009694.14","TENM1"
"ENST00000373954.11","ENSG00000009780.16","FAM76A"
"ENST00000530324.5","ENSG00000009780.16","FAM76A"
"ENST00000373949.5","ENSG00000009780.16","FAM76A"
"ENST00000554767.5","ENSG00000009830.13","POMT2"
"ENST00000556880.6","ENSG00000009830.13","POMT2"
"ENST00000261534.9","ENSG00000009830.13","POMT2"
"ENST00000682247.1","ENSG00000009830.13","POMT2"
"ENST00000554884.5","ENSG00000009830.13","POMT2"
"ENST00000452340.7","ENSG00000009830.13","POMT2"
"ENST00000682955.1","ENSG00000009830.13","POMT2"
"ENST00000367630.9","ENSG00000009844.16","VTA1"
"ENST00000620996.4","ENSG00000009844.16","VTA1"
"ENST00000414749.6","ENSG00000009950.16","MLXIPL"
"ENST00000345114.9","ENSG00000009950.16","MLXIPL"
"ENST00000339594.9","ENSG00000009954.11","BAZ1B"
"ENST00000404251.1","ENSG00000009954.11","BAZ1B"
"ENST00000011619.6","ENSG00000010017.13","RANBP9"
"ENST00000492437.1","ENSG00000010072.16","SPRTN"
"ENST00000295050.12","ENSG00000010072.16","SPRTN"
"ENST00000391858.8","ENSG00000010072.16","SPRTN"
"ENST00000478330.1","ENSG00000010165.20","METTL13"
"ENST00000361735.4","ENSG00000010165.20","METTL13"
"ENST00000362019.7","ENSG00000010165.20","METTL13"
"ENST00000541024.1","ENSG00000010219.14","DYRK4"
"ENST00000545571.5","ENSG00000010219.14","DYRK4"
"ENST00000010132.6","ENSG00000010219.14","DYRK4"
"ENST00000540757.6","ENSG00000010219.14","DYRK4"
"ENST00000577908.5","ENSG00000010244.19","ZNF207"
"ENST00000321233.10","ENSG00000010244.19","ZNF207"
"ENST00000579810.2","ENSG00000010244.19","ZNF207"
"ENST00000394670.9","ENSG00000010244.19","ZNF207"
"ENST00000394673.6","ENSG00000010244.19","ZNF207"
"ENST00000412343.6","ENSG00000010256.12","UQCRC1"
"ENST00000714195.1","ENSG00000010256.12","UQCRC1"
"ENST00000714197.1","ENSG00000010256.12","UQCRC1"
"ENST00000203407.6","ENSG00000010256.12","UQCRC1"
"ENST00000714200.1","ENSG00000010256.12","UQCRC1"
"ENST00000714201.1","ENSG00000010256.12","UQCRC1"
"ENST00000714198.1","ENSG00000010256.12","UQCRC1"
"ENST00000471189.6","ENSG00000010256.12","UQCRC1"
"ENST00000714199.1","ENSG00000010256.12","UQCRC1"
"ENST00000009041.12","ENSG00000010270.14","STARD3NL"
"ENST00000434197.5","ENSG00000010270.14","STARD3NL"
"ENST00000396013.5","ENSG00000010270.14","STARD3NL"
"ENST00000538834.6","ENSG00000010278.15","CD9"
"ENST00000009180.10","ENSG00000010278.15","CD9"
"ENST00000382518.6","ENSG00000010278.15","CD9"
"ENST00000315579.10","ENSG00000010292.13","NCAPD2"
"ENST00000536090.1","ENSG00000010292.13","NCAPD2"
"ENST00000396840.6","ENSG00000010295.20","IFFO1"
"ENST00000472558.6","ENSG00000010295.20","IFFO1"
"ENST00000471408.5","ENSG00000010295.20","IFFO1"
"ENST00000488007.5","ENSG00000010295.20","IFFO1"
"ENST00000590918.6","ENSG00000010310.9","GIPR"
"ENST00000347025.6","ENSG00000010318.22","PHF7"
"ENST00000482327.5","ENSG00000010318.22","PHF7"
"ENST00000473145.5","ENSG00000010318.22","PHF7"
"ENST00000614886.4","ENSG00000010318.22","PHF7"
"ENST00000327906.8","ENSG00000010318.22","PHF7"
"ENST00000231721.7","ENSG00000010319.7","SEMA3G"
"ENST00000464280.5","ENSG00000010322.16","NISCH"
"ENST00000420808.2","ENSG00000010322.16","NISCH"
"ENST00000489895.5","ENSG00000010322.16","NISCH"
